x                       z                        y                        VectorX_left                  VectorZ_left                  VectorY_left
-8.09332380952381         -24.27997142857142       -80.95238095238096       -0.023884794392735886    0.006482708830751971     -0.0033487899589255132
0                         -24.27997142857142       -80.95238095238096       -0.020290989940699555    0.004996631641644211     -0.004415667965270598
8.09332380952381          -24.27997142857142       -80.95238095238096       -0.01726089776396178     0.003879162712107642     -0.005051034440958891
-16.18664761904762        -16.18664761904762       -80.95238095238096       -0.03047953251431235     0.00630336787117769      -0.00107493658684632
-8.09332380952381         -16.18664761904762       -80.95238095238096       -0.025442142937861345    0.00472217046164411      -0.003004942225442342
0                         -16.18664761904762       -80.95238095238096       -0.021384791584830296    0.0035961047918373207    -0.004207153101994293
8.09332380952381          -16.18664761904762       -80.95238095238096       -0.018094548221299078    0.0027943335685811643    -0.00493629759548031
16.18664761904762         -16.18664761904762       -80.95238095238096       -0.015388783452960353    0.0021850315322718417    -0.0053557031096462815
-24.27997142857142        -8.09332380952381        -80.95238095238096       -0.03886079978480417     0.004777424214257531     0.002736427540574349
-16.18664761904762        -8.09332380952381        -80.95238095238096       -0.031955822955595625    0.0035043791393688517    -6.61004701976331E-4
-8.09332380952381         -8.09332380952381        -80.95238095238096       -0.026483961168496606    0.00260764545758696      -0.002715342890098116
0                         -8.09332380952381        -80.95238095238096       -0.022136527556918445    0.0019763212242116523    -0.004072504697912538
8.09332380952381          -8.09332380952381        -80.95238095238096       -0.018633615792194358    0.0015351442030182572    -0.004862864065654421
16.18664761904762         -8.09332380952381        -80.95238095238096       -0.0157873463182438      0.0011960835900127753    -0.005318585280749134
24.27997142857143         -8.09332380952381        -80.95238095238096       -0.013471094899820903    9.594260581124447E-4     -0.005541297425126324
-24.27997142857142        0                        -80.95238095238096       -0.03978550884608717     4.848144361920019E-4     0.003066670956480833
-16.18664761904762        0                        -80.95238095238096       -0.032567652201213715    3.841615616915206E-4     -4.904187096277379E-4
-8.09332380952381         0                        -80.95238095238096       -0.026856092902526107    2.929880965667486E-4     -0.00264163992556421
0                         0                        -80.95238095238096       -0.02240402470095293     2.4828571471408045E-4    -0.003966709089309184
8.09332380952381          0                        -80.95238095238096       -0.018842703441176556    1.856511778346448E-4     -0.0048243393746202345
16.18664761904762         0                        -80.95238095238096       -0.01593843082296996     1.6526444378404948E-4    -0.005298709703883887
24.27997142857143         0                        -80.95238095238096       -0.013591343233614219    1.3624586454621598E-4    -0.005526739470748554
-24.27997142857142        8.09332380952381         -80.95238095238096       -0.039198734507964406    -0.0038835310481295793   0.0027746749858810205
-16.18664761904762        8.09332380952381         -80.95238095238096       -0.032044895064679       -0.0027909099618163014   -5.985090877804189E-4
-8.09332380952381         8.09332380952381         -80.95238095238096       -0.02662936107261421     -0.002039890436109637    -0.002710934946350718
0                         8.09332380952381         -80.95238095238096       -0.02223683957994449     -0.0015220546976618676   -0.004016371871390312
8.09332380952381          8.09332380952381         -80.95238095238096       -0.018696253000472396    -0.001151541119693844    -0.00483410588725075
16.18664761904762         8.09332380952381         -80.95238095238096       -0.015847930067095728    -8.806113533638139E-4    -0.005306505007321605
24.27997142857143         8.09332380952381         -80.95238095238096       -0.013510609960776021    -6.768620726859687E-4    -0.005525317096119809
-16.18664761904762        16.18664761904762        -80.95238095238096       -0.030832010776886465    -0.005676488234678478    -9.436537742056883E-4
-8.09332380952381         16.18664761904762        -80.95238095238096       -0.025686368675782667    -0.0042003392588751964   -0.0029219548310776555
0                         16.18664761904762        -80.95238095238096       -0.02156453901664357     -0.003157410260161919    -0.004152731055427211
8.09332380952381          16.18664761904762        -80.95238095238096       -0.018222577835828035    -0.002419483960506952    -0.00491096723309381
16.18664761904762         16.18664761904762        -80.95238095238096       -0.01548991704197844     -0.001881010871220612    -0.0053392361294238855
-8.09332380952381         24.27997142857143        -80.95238095238096       -0.024223705707451998    -0.006047098203727176    -0.0032488446964904494
0                         24.27997142857143        -80.95238095238096       -0.020515329110519596    -0.004603312225240741    -0.004332512673367095
8.09332380952381          24.27997142857143        -80.95238095238096       -0.01745050763916625     -0.0035488414390233425   -0.005003086867171325
-16.18664761904762        -40.46661904761905       -72.85714285714286       -0.023948217623717794    0.011757807136206888     -0.005922947055500672
-8.09332380952381         -40.46661904761905       -72.85714285714286       -0.020571413784321084    0.009062615707439478     -0.006568226190417958
0                         -40.46661904761905       -72.85714285714286       -0.017677471378037213    0.007043695706275388     -0.006876933873089908
8.09332380952381          -40.46661904761905       -72.85714285714286       -0.015198133730907615    0.005538742067654923     -0.007010418188467039
16.18664761904762         -40.46661904761905       -72.85714285714286       -0.013107712378877314    0.0043868933681812106    -0.006966727803245476
-24.27997142857142        -32.37329523809524       -72.85714285714286       -0.03216507596231016     0.014541470672261303     -0.004008215256551317
-16.18664761904762        -32.37329523809524       -72.85714285714286       -0.027060538368908205    0.010810761164994132     -0.005463176649113943
-8.09332380952381         -32.37329523809524       -72.85714285714286       -0.022862235740308767    0.00818621431114952      -0.006305688001051503
0                         -32.37329523809524       -72.85714285714286       -0.01935073153753601     0.0062646624730012266    -0.006774238132844945
8.09332380952381          -32.37329523809524       -72.85714285714286       -0.01647096070062279     0.004862540166017448     -0.0069607328489651454
16.18664761904762         -32.37329523809524       -72.85714285714286       -0.014072027791679294    0.0038224404272630963    -0.006973718260061601
24.27997142857143         -32.37329523809524       -72.85714285714286       -0.012065582122715024    0.0030308192122254773    -0.006875966455786697
-32.37329523809524        -24.27997142857142       -72.85714285714286       -0.04434339499352369     0.017496814046202402     -8.027720990000375E-5
-24.27997142857142        -24.27997142857142       -72.85714285714286       -0.0363835445813423      0.012545919529041605     -0.003150030630182155
-16.18664761904762        -24.27997142857142       -72.85714285714286       -0.030046253420248584    0.009137674340846495     -0.004999348476563803
-8.09332380952381         -24.27997142857142       -72.85714285714286       -0.02496716343647637     0.006813678189581674     -0.006059476337315962
0                         -24.27997142857142       -72.85714285714286       -0.02088761963919814     0.005159640475283834     -0.006633833439118053
8.09332380952381          -24.27997142857142       -72.85714285714286       -0.017574929933733136    0.003965459854518474     -0.006909839247707078
16.18664761904762         -24.27997142857142       -72.85714285714286       -0.014904535024183875    0.003095250503820202     -0.006966444887201995
24.27997142857143         -24.27997142857142       -72.85714285714286       -0.012696544088162898    0.002444882832371542     -0.006886628309005993
32.37329523809525         -24.27997142857142       -72.85714285714286       -0.010872169122342568    0.0019513695894096683    -0.006734385656585129
-40.46661904761905        -16.18664761904762       -72.85714285714286       -0.06340594744689887     0.01989991547890102      0.007761415958307705
-32.37329523809524        -16.18664761904762       -72.85714285714286       -0.050105015993159974    0.01343812470570116      0.001392208900319547
-24.27997142857142        -16.18664761904762       -72.85714285714286       -0.040161590833723636    0.009368343387257783     -0.002303349761856144
-16.18664761904762        -16.18664761904762       -72.85714285714286       -0.03254857124195354     0.00680584361348191      -0.004538037044479637
-8.09332380952381         -16.18664761904762       -72.85714285714286       -0.026681176949354346    0.0049818671201634634    -0.005825941059455442
0                         -16.18664761904762       -72.85714285714286       -0.022116936225102364    0.003733114283179517     -0.00652280386812243
8.09332380952381          -16.18664761904762       -72.85714285714286       -0.018464384739644846    0.0028518771985898144    -0.006870070438208309
16.18664761904762         -16.18664761904762       -72.85714285714286       -0.015540504537310264    0.002209778196948564     -0.006962235216195101
24.27997142857143         -16.18664761904762       -72.85714285714286       -0.01317899581535298     0.0017397883811798298    -0.006904774666512293
32.37329523809525         -16.18664761904762       -72.85714285714286       -0.011239352610815212    0.0013878095065327223    -0.006757547956746324
40.46661904761905         -16.18664761904762       -72.85714285714286       -0.00963593504160587     0.001126834569115942     -0.006541455832891119
-40.46661904761905        -8.09332380952381        -72.85714285714286       -0.07011662781788444     0.011485004881377093     0.009821535140673049
-32.37329523809524        -8.09332380952381        -72.85714285714286       -0.05417170379590875     0.00775663577258623      0.0021493397870095965
-24.27997142857142        -8.09332380952381        -72.85714285714286       -0.04268194202611153     0.00527888457101211      -0.0017453790997462304
-16.18664761904762        -8.09332380952381        -72.85714285714286       -0.03424001449128167     0.003765982371494614     -0.00424931027262776
-8.09332380952381         -8.09332380952381        -72.85714285714286       -0.02785942741221148     0.002776146353887982     -0.0056583551729828055
0                         -8.09332380952381        -72.85714285714286       -0.022942962603822004    0.002078322314720049     -0.006453166131094257
8.09332380952381          -8.09332380952381        -72.85714285714286       -0.01906068065501143     0.0015703622363618663    -0.0068353473743568705
16.18664761904762         -8.09332380952381        -72.85714285714286       -0.015976112520385277    0.0012269829173330582    -0.006947761237496629
24.27997142857143         -8.09332380952381        -72.85714285714286       -0.013491258359854832    9.740180915325247E-4     -0.00690577905733436
32.37329523809525         -8.09332380952381        -72.85714285714286       -0.011477761514067875    7.77542499543914E-4      -0.0067696112947610585
40.46661904761905         -8.09332380952381        -72.85714285714286       -0.009809293571371544    6.305503682735442E-4     -0.00656033779507436
-40.46661904761905        0                        -72.85714285714286       -0.07290341986812571     9.92605242247255E-4      0.010738306898411154
-32.37329523809524        0                        -72.85714285714286       -0.05613004258685461     6.382422880895078E-4     0.0030406305183272586
