X                       Y                        Z                        VectorX_right                  VectorZ_right                  VectorY_right
-16.18664761904762        -40.46661904761905       -72.85714285714286       0.011727550316065816     0.004220743879082112     -0.00649287128912035
-8.09332380952381         -40.46661904761905       -72.85714285714286       0.013672356232878114     0.005316978605713665     -0.00661389991551841
0                         -40.46661904761905       -72.85714285714286       0.01600540704950215      0.006777350120789282     -0.006614121274959417
8.09332380952381          -40.46661904761905       -72.85714285714286       0.018738646598196684     0.008721912613405214     -0.006420305223284629
16.18664761904762         -40.46661904761905       -72.85714285714286       0.021957315907218833     0.011356484577502712     -0.00595289599120763
-24.27997142857142        -32.37329523809524       -72.85714285714286       0.010786267361148405     0.002935489357751231     -0.006344960775181763
-16.18664761904762        -32.37329523809524       -72.85714285714286       0.012629998334406145     0.0036957505624760634    -0.006515471042211063
-8.09332380952381         -32.37329523809524       -72.85714285714286       0.01489171164624789      0.004708285231891152     -0.006580632908127493
0                         -32.37329523809524       -72.85714285714286       0.017628665343412453     0.006059084927044323     -0.00652446101479523
8.09332380952381          -32.37329523809524       -72.85714285714286       0.020948365807270997     0.007932699907725604     -0.006212132764644385
16.18664761904762         -32.37329523809524       -72.85714285714286       0.025035434379679478     0.010463837242245755     -0.005499099752777514
24.27997142857143         -32.37329523809524       -72.85714285714286       0.029907765027804793     0.014088303579733896     -0.004269751704108593
-32.37329523809524        -24.27997142857142       -72.85714285714286       0.00971186646341926      0.001905927908329108     -0.006154965196129264
-24.27997142857142        -24.27997142857142       -72.85714285714286       0.011395028214029712     0.002381468203635606     -0.006365467528194779
-16.18664761904762        -24.27997142857142       -72.85714285714286       0.013449660034129729     0.003011435882849023     -0.006512977697659128
-8.09332380952381         -24.27997142857142       -72.85714285714286       0.015983207937712907     0.003861259907050663     -0.0065468073989663755
0                         -24.27997142857142       -72.85714285714286       0.019111021746713648     0.005028867725685338     -0.006403603017243854
8.09332380952381          -24.27997142857142       -72.85714285714286       0.023018753008011428     0.006642163556986978     -0.005942268979648807
16.18664761904762         -24.27997142857142       -72.85714285714286       0.02792601719401         0.008922900206429163     -0.0050680582591615675
24.27997142857143         -24.27997142857142       -72.85714285714286       0.034046848829920595     0.012262519524665063     -0.0034219529398155095
32.37329523809525         -24.27997142857142       -72.85714285714286       0.041806456614687404     0.017135488008522937     -6.498499707691119E-4
-40.46661904761905        -16.18664761904762       -72.85714285714286       0.008591924409774188     0.0011178481469356072    -0.005925163997224869
-32.37329523809524        -16.18664761904762       -72.85714285714286       0.010066495720852497     0.001373211347240666     -0.006167886405080758
-24.27997142857142        -16.18664761904762       -72.85714285714286       0.011862977791016416     0.0017197380227016443    -0.006377389200350025
-16.18664761904762        -16.18664761904762       -72.85714285714286       0.014096313702768759     0.0021843354064980947    -0.006511917483019325
-8.09332380952381         -16.18664761904762       -72.85714285714286       0.016848241466140945     0.002811958412151927     -0.006487915991210347
0                         -16.18664761904762       -72.85714285714286       0.02031027077462896      0.0036803970174280613    -0.006267748389663819
8.09332380952381          -16.18664761904762       -72.85714285714286       0.02469337024841431      0.004893125329151371     -0.00570506846997354
16.18664761904762         -16.18664761904762       -72.85714285714286       0.030372799967867573     0.00666831556194214      -0.004665070263474513
24.27997142857143         -16.18664761904762       -72.85714285714286       0.03775146886835323      0.009249670715309494     -0.0027098677795613646
32.37329523809525         -16.18664761904762       -72.85714285714286       0.04745317139103301      0.01330929002696557      7.910139037261565E-4
40.46661904761905         -16.18664761904762       -72.85714285714286       0.0605147849915757       0.01962606445040449      0.006763698378736915
-40.46661904761905        -8.09332380952381        -72.85714285714286       0.008766143690488226     6.460521391108143E-4     -0.005937469431989695
-32.37329523809524        -8.09332380952381        -72.85714285714286       0.010300805678291614     7.911712984562946E-4     -0.006171876991476922
-24.27997142857142        -8.09332380952381        -72.85714285714286       0.012180647357009189     9.86463118614167E-4      -0.0063792284823239315
-16.18664761904762        -8.09332380952381        -72.85714285714286       0.014509597812129127     0.0012435964646497766    -0.006474665917765244
-8.09332380952381         -8.09332380952381        -72.85714285714286       0.0174161651594509       0.0015963881252300735    -0.0064698869053101404
0                         -8.09332380952381        -72.85714285714286       0.02110450264716377      0.0020773652152983324    -0.006214819591729094
8.09332380952381          -8.09332380952381        -72.85714285714286       0.025878356322636353     0.0027672374391394527    -0.005564317928846013
16.18664761904762         -8.09332380952381        -72.85714285714286       0.032031612149248045     0.0037731722658868316    -0.00436455499906363
24.27997142857143         -8.09332380952381        -72.85714285714286       0.040276255010865736     0.005282090821694868     -0.002155402183604327
32.37329523809525         -8.09332380952381        -72.85714285714286       0.051449213511068015     0.007622599642021943     0.0017615062828169048
40.46661904761905         -8.09332380952381        -72.85714285714286       0.06716025853429775      0.011566409203023043     0.008857635032989863
-40.46661904761905        0                        -72.85714285714286       0.008838338714705296     1.4368598716085756E-4    -0.005940027344391363
-32.37329523809524        0                        -72.85714285714286       0.010402515792306943     1.6960488517070438E-4    -0.006172188742111493
-24.27997142857142        0                        -72.85714285714286       0.012309887706849208     2.0039240487679247E-4    -0.006368103243933666
-16.18664761904762        0                        -72.85714285714286       0.014676774092792555     2.3356750024085965E-4    -0.006470454051086705
-8.09332380952381         0                        -72.85714285714286       0.017656675829042845     2.852363169208727E-4     -0.006451378056665734
0                         0                        -72.85714285714286       0.021449331018008277     3.4054957677653874E-4    -0.006171252463521571
8.09332380952381          0                        -72.85714285714286       0.02631816128749684      4.104637809203907E-4     -0.005528578193875866
16.18664761904762         0                        -72.85714285714286       0.032726668795695635     5.358596311223207E-4     -0.004275823941976675
24.27997142857143         0                        -72.85714285714286       0.04130603743684394      7.054451265767203E-4     -0.0018759240711718058
32.37329523809525         0                        -72.85714285714286       0.05318805476185229      9.408974491639106E-4     0.002174822022611607
40.46661904761905         0                        -72.85714285714286       0.06999526058718486      0.0014107074925768792    0.009855641884782607
-40.46661904761905        8.09332380952381         -72.85714285714286       0.008808219003274564     -3.604104541680899E-4    -0.00593765844126656
-32.37329523809524        8.09332380952381         -72.85714285714286       0.010357114809202803     -4.59888126939742E-4     -0.006165966781853174
-24.27997142857142        8.09332380952381         -72.85714285714286       0.012247656593649014     -5.894724124710371E-4    -0.006358795873708578
-16.18664761904762        8.09332380952381         -72.85714285714286       0.01458503224224883      -7.85560090425852E-4     -0.006463322408156113
-8.09332380952381         8.09332380952381         -72.85714285714286       0.017517247255111668     -0.0010548386261026547   -0.00644180780327111
0                         8.09332380952381         -72.85714285714286       0.021249714914128803     -0.0014339976659164533   -0.0061816268904966165
8.09332380952381          8.09332380952381         -72.85714285714286       0.02603378641205387      -0.001957736661102532    -0.0055320096316671605
16.18664761904762         8.09332380952381         -72.85714285714286       0.032287568578229175     -0.0027697282747879415   -0.004243044518432271
24.27997142857143         8.09332380952381         -72.85714285714286       0.04062777120079786      -0.003987608504047002    -0.00202383796541257
32.37329523809525         8.09332380952381         -72.85714285714286       0.0519966187601102       -0.005978479586738583    0.0019915515205006784
40.46661904761905         8.09332380952381         -72.85714285714286       0.06802525873751886      -0.009008711825063576    0.00917572365010931
-40.46661904761905        16.18664761904762        -72.85714285714286       0.00867186848774415      -8.444603622445035E-4    -0.0059201713969649905
-32.37329523809524        16.18664761904762        -72.85714285714286       0.010168664455388443     -0.0010608045828370827   -0.0061618762003107785
-24.27997142857142        16.18664761904762        -72.85714285714286       0.01199207193903562      -0.0013499424006805372   -0.006345990334813312
-16.18664761904762        16.18664761904762        -72.85714285714286       0.0142385442482345       -0.0017490372325436286   -0.0064595669441677725
-8.09332380952381         16.18664761904762        -72.85714285714286       0.017029574336633102     -0.002298295324523414    -0.006445713110325713
0                         16.18664761904762        -72.85714285714286       0.020563298571230546     -0.0030775601611873764   -0.006210126284964979
8.09332380952381          16.18664761904762        -72.85714285714286       0.025055353071954858     -0.004164986391024583    -0.005643949449697372
16.18664761904762         16.18664761904762        -72.85714285714286       0.030819295792834236     -0.005757877999944111    -0.004521633741085437
24.27997142857143         16.18664761904762        -72.85714285714286       0.03839213879296066      -0.008138863786576578    -0.002503114759549341
32.37329523809525         16.18664761904762        -72.85714285714286       0.048478692633738385     -0.011754304262049875    0.001202684449319702
40.46661904761905         16.18664761904762        -72.85714285714286       0.062163274476100934     -0.01776502459383822     0.007481088833803495
-32.37329523809524        24.27997142857143        -72.85714285714286       0.009855360016533643     -0.0016035834081991054   -0.006139871943472097
-24.27997142857142        24.27997142857143        -72.85714285714286       0.011555639527570882     -0.002036366542805368    -0.006328205272796428
-16.18664761904762        24.27997142857143        -72.85714285714286       0.01366929449057619      -0.0026192834238931706   -0.006466263657798011
-8.09332380952381         24.27997142857143        -72.85714285714286       0.016250849552047364     -0.0034057471278083895   -0.006486543802354472
0                         24.27997142857143        -72.85714285714286       0.019468230093293674     -0.004468719490751005    -0.006301635317106008
8.09332380952381          24.27997142857143        -72.85714285714286       0.023474946726817603     -0.006008132208795258    -0.005846492233366862
16.18664761904762         24.27997142857143        -72.85714285714286       0.028548947379682787     -0.008157639042292553    -0.004880752201882249
24.27997142857143         24.27997142857143        -72.85714285714286       0.03497845305940732      -0.011350727731367749    -0.0031273248476000326
32.37329523809525         24.27997142857143        -72.85714285714286       0.043180109622178775     -0.016120989856821533    -1.971903207043102E-4
-24.27997142857142        32.37329523809525        -72.85714285714286       0.011012830042629762     -0.0026170686294183856   -0.006311866313229372
-16.18664761904762        32.37329523809525        -72.85714285714286       0.01290920016970139      -0.003338887672346858    -0.006456884362166265
-8.09332380952381         32.37329523809525        -72.85714285714286       0.015218962538867899     -0.004305749776375985    -0.0065021977308995504
0                         32.37329523809525        -72.85714285714286       0.01803789983416726      -0.005604629242157877    -0.006400822306804832
8.09332380952381          32.37329523809525        -72.85714285714286       0.021520051200248524     -0.007399965366813755    -0.006026612782289664
16.18664761904762         32.37329523809525        -72.85714285714286       0.02573236677220203      -0.009905692489999729    -0.005293511971619758
24.27997142857143         32.37329523809525        -72.85714285714286       0.030888801157675477     -0.013475936990209133    -0.0039689670666065435
-16.18664761904762        40.46661904761905        -72.85714285714286       0.012025948679734388     -0.003911092529600313    -0.006421303543466594
-8.09332380952381         40.46661904761905        -72.85714285714286       0.014038184463296893     -0.004979213252764229    -0.006524400356748977
0                         40.46661904761905        -72.85714285714286       0.016451315920980036     -0.006408770994529967    -0.006489367959214399
8.09332380952381          40.46661904761905        -72.85714285714286       0.019341368002147308     -0.0083426725194084      -0.006270192439551152
16.18664761904762         40.46661904761905        -72.85714285714286       0.022702435960965384     -0.010945215703566435    -0.005732120592171208
-24.27997142857142        -48.55994285714286       -64.76190476190476       0.009008320923449886     0.003599343404001809     -0.007332350963340728
-16.18664761904762        -48.55994285714286       -64.76190476190476       0.010445959584282516     0.0044857919946690306    -0.007750835621408936
-8.09332380952381         -48.55994285714286       -64.76190476190476       0.012144430857361277     0.00564101502152381      -0.008180358791850528
0                         -48.55994285714286       -64.76190476190476       0.014122811799090808     0.007153385048947234     -0.00855550562046048
8.09332380952381          -48.55994285714286       -64.76190476190476       0.016466018001888363     0.009154869206472571     -0.008901444916894485
16.18664761904762         -48.55994285714286       -64.76190476190476       0.019119733307030984     0.011781150514578953     -0.009122215567114567
24.27997142857143         -48.55994285714286       -64.76190476190476       0.022114429433595983     0.015316005212315909     -0.00915982344852051
-32.37329523809524        -40.46661904761905       -64.76190476190476       0.008376768174566385     0.0026494691495065684    -0.007027536010314411
-24.27997142857142        -40.46661904761905       -64.76190476190476       0.00977420832622393      0.0032994671344065696    -0.007447618961582414
-16.18664761904762        -40.46661904761905       -64.76190476190476       0.011427240705907282     0.004137350877547297     -0.007884003324093669
-8.09332380952381         -40.46661904761905       -64.76190476190476       0.013446885583435429     0.0052722364981480085    -0.008292218903210288
0                         -40.46661904761905       -64.76190476190476       0.015880887068638883     0.006774817761806079     -0.008669467466033698
8.09332380952381          -40.46661904761905       -64.76190476190476       0.01877168799582396      0.008806520246263827     -0.008962351924680423
16.18664761904762         -40.46661904761905       -64.76190476190476       0.022246528110056563     0.011554372458702722     -0.009098639376404205
24.27997142857143         -40.46661904761905       -64.76190476190476       0.02640793660038665      0.015460920671546141     -0.009000649948670225
32.37329523809525         -40.46661904761905       -64.76190476190476       0.031116230575525483     0.020708954266996704     -0.008549488291319629
-40.46661904761905        -32.37329523809524       -64.76190476190476       0.0076353847245857346    0.001855948390823134     -0.006709202365128176
-32.37329523809524        -32.37329523809524       -64.76190476190476       0.008913394198147628     0.002297757519072352     -0.007127612934830551
-24.27997142857142        -32.37329523809524       -64.76190476190476       0.010474867119020903     0.0028763287933459836    -0.007560510345829523
-16.18664761904762        -32.37329523809524       -64.76190476190476       0.012369694015647664     0.0036480883087310345    -0.007990651976076957
-8.09332380952381         -32.37329523809524       -64.76190476190476       0.014686850402363616     0.004668704548671743     -0.008404471555752024
0                         -32.37329523809524       -64.76190476190476       0.0175927211878375       0.006083399041425297     -0.008755206446212416
8.09332380952381          -32.37329523809524       -64.76190476190476       0.021136313772975743     0.008039687846677173     -0.008989033922090793
16.18664761904762         -32.37329523809524       -64.76190476190476       0.02553232290282223      0.010780576524082042     -0.009023771629386501
24.27997142857143         -32.37329523809524       -64.76190476190476       0.03097529554710088      0.014662726111332349     -0.00871745524083778
32.37329523809525         -32.37329523809524       -64.76190476190476       0.03767740176932577      0.020315528757240353     -0.007915409081057118
40.46661904761905         -32.37329523809524       -64.76190476190476       0.04584190009325359      0.02873649174999549      -0.006266279860343894
-48.55994285714286        -24.27997142857142       -64.76190476190476       0.006835900761018144     0.00123118592909921      -0.006365006209105628
-40.46661904761905        -24.27997142857142       -64.76190476190476       0.007987644959871143     0.001502974861893991     -0.00677558992324745
-32.37329523809524        -24.27997142857142       -64.76190476190476       0.009375754458220364     0.0018624295750320765    -0.007205656501194591
-24.27997142857142        -24.27997142857142       -64.76190476190476       0.011082967504837393     0.0023403927265939206    -0.007639238996747899
-16.18664761904762        -24.27997142857142       -64.76190476190476       0.013177942562948228     0.0029790386753027476    -0.008083515454352284
-8.09332380952381         -24.27997142857142       -64.76190476190476       0.015826518161123918     0.003857984554234164     -0.008449641092800261
0                         -24.27997142857142       -64.76190476190476       0.019153898010683124     0.0050991414121749346    -0.008784407202775402
8.09332380952381          -24.27997142857142       -64.76190476190476       0.023292214095881766     0.006810457150956989     -0.008997464777850295
16.18664761904762         -24.27997142857142       -64.76190476190476       0.028644901530304745     0.009175078331327358     -0.008904920003344752
24.27997142857143         -24.27997142857142       -64.76190476190476       0.035551552392954267     0.012830983812018026     -0.008377758415896289
32.37329523809525         -24.27997142857142       -64.76190476190476       0.04457756422496262      0.018284722317734925     -0.007225937013585315
40.46661904761905         -24.27997142857142       -64.76190476190476       0.056348926727319566     0.026864448461925317     -0.004681291011267116
48.55994285714286         -24.27997142857142       -64.76190476190476       0.07228610702131877      0.04084295178904063      -1.4528289123838523E-4
-48.55994285714286        -16.18664761904762       -64.76190476190476       0.007028746942510378     8.940655393296915E-4     -0.0064168245621232245
-40.46661904761905        -16.18664761904762       -64.76190476190476       0.008252223307721563     0.0010893658344469127    -0.0068257226530758
-32.37329523809524        -16.18664761904762       -64.76190476190476       0.009736997934300828     0.0013513407069214445    -0.007257995544295736
-24.27997142857142        -16.18664761904762       -64.76190476190476       0.01156044224289876      0.001700510273737743     -0.007698519439968133
-16.18664761904762        -16.18664761904762       -64.76190476190476       0.01387111942475572      0.0021630890862363583    -0.008162129789924023
-8.09332380952381         -16.18664761904762       -64.76190476190476       0.016707762287586636     0.00280469282586987      -0.008490083756391709
0                         -16.18664761904762       -64.76190476190476       0.020488999065951585     0.0036751925363271987    -0.008740148164228856
8.09332380952381          -16.18664761904762       -64.76190476190476       0.024923877321075816     0.004950906630526997     -0.009000136729010705
16.18664761904762         -16.18664761904762       -64.76190476190476       0.031228732834702063     0.006861011123511229     -0.008742783670544235
24.27997142857143         -16.18664761904762       -64.76190476190476       0.03952629174759048      0.009630070376567712     -0.008148391076898687
32.37329523809525         -16.18664761904762       -64.76190476190476       0.05080655617082247      0.014166902341943816     -0.006591672303112639
40.46661904761905         -16.18664761904762       -64.76190476190476       0.0666904897515333       0.02147528783408234      -0.0034739002481977976
48.55994285714286         -16.18664761904762       -64.76190476190476       0.09006993309370781      0.034593926407206155     0.0027410535849525797
-48.55994285714286        -8.09332380952381        -64.76190476190476       0.007153454677689492     5.289336200069439E-4     -0.006437430988990078
-40.46661904761905        -8.09332380952381        -64.76190476190476       0.008428186797523551     6.313112892000206E-4     -0.006850958676249463
-32.37329523809524        -8.09332380952381        -64.76190476190476       0.009967244518835683     7.843503950354381E-4     -0.007288680275378878
-24.27997142857142        -8.09332380952381        -64.76190476190476       0.011884423797287824     9.944345869600246E-4     -0.007715420778920733
-16.18664761904762        -8.09332380952381        -64.76190476190476       0.014298185400241858     0.0012474457368726322    -0.008170674860306787
-8.09332380952381         -8.09332380952381        -64.76190476190476       0.017289705629289887     0.0015467781845249775    -0.008527039391181823
0                         -8.09332380952381        -64.76190476190476       0.02125850447935959      0.0020574093834930807    -0.008823590128019587
8.09332380952381          -8.09332380952381        -64.76190476190476       0.026336300844467475     0.0028339055548803893    -0.008906394094344378
16.18664761904762         -8.09332380952381        -64.76190476190476       0.03325853186257677      0.0038674720215106095    -0.008329847923226052
24.27997142857143         -8.09332380952381        -64.76190476190476       0.04226861841106899      0.00558808814881917      -0.007878836796852084
32.37329523809525         -8.09332380952381        -64.76190476190476       0.05538223608533571      0.008206763598113787     -0.00605666279081285
40.46661904761905         -8.09332380952381        -64.76190476190476       0.07461668020406215      0.01273962961373508      -0.002446759597524384
48.55994285714286         -8.09332380952381        -64.76190476190476       0.10410953593370452      0.02120561932502643      0.004464227032736662
-48.55994285714286        0                        -64.76190476190476       0.007205024990674991     1.2577751722098185E-4    -0.006442707933263181
-40.46661904761905        0                        -64.76190476190476       0.008505225406339544     1.4898136173915162E-4    -0.006863674361809175
-32.37329523809524        0                        -64.76190476190476       0.01008016769128095      1.7516332613339708E-4    -0.007288724979335193
-24.27997142857142        0                        -64.76190476190476       0.01202956267909272      2.0112743017186574E-4    -0.00771227367427188
-16.18664761904762        0                        -64.76190476190476       0.014471741873914203     2.518649550579122E-4     -0.008078229548661664
-8.09332380952381         0                        -64.76190476190476       0.01762370938433183      3.988952281686305E-4     -0.008576955166728129
0                         0                        -64.76190476190476       0.021635037625045928     3.9748734567246485E-4    -0.008790716507472762
8.09332380952381          0                        -64.76190476190476       0.02681959254911148      4.408642457953693E-4     -0.008959187247486788
16.18664761904762         0                        -64.76190476190476       0.03430679587422103      3.811708862462293E-4     -0.008711052192715119
24.27997142857143         0                        -64.76190476190476       0.04337432848063494      7.788462422974596E-4     -0.007764107251942986
32.37329523809525         0                        -64.76190476190476       0.0573032526830396       0.0010092424982215235    -0.005880695959977533
40.46661904761905         0                        -64.76190476190476       0.07768199255241925      0.0017251649688786454    -0.0022108680603836195
48.55994285714286         0                        -64.76190476190476       0.11088378562935432      0.0022314705604935536    0.005258906452144774
-48.55994285714286        8.09332380952381         -64.76190476190476       0.00718397041956631      -2.6906172553009533E-4   -0.006434290914198559
-40.46661904761905        8.09332380952381         -64.76190476190476       0.008470877924194431     -3.4880835593741055E-4   -0.00685197836721263
-32.37329523809524        8.09332380952381         -64.76190476190476       0.010032722437475494     -4.452296239759735E-4    -0.00727635842801111
-24.27997142857142        8.09332380952381         -64.76190476190476       0.011953213280500696     -5.724690541082378E-4    -0.007694174021681155
-16.18664761904762        8.09332380952381         -64.76190476190476       0.01435087637288568      -7.909097965028977E-4    -0.008121579037418059
-8.09332380952381         8.09332380952381         -64.76190476190476       0.017288769095835793     -0.0010466844237546624   -0.008583278824144391
0                         8.09332380952381         -64.76190476190476       0.021449396437217993     -0.0013838005702067058   -0.008735984112588913
8.09332380952381          8.09332380952381         -64.76190476190476       0.02637696761280081      -0.001979915170919888    -0.008971576030012529
16.18664761904762         8.09332380952381         -64.76190476190476       0.03341134296625592      -0.0028387943570968854   -0.00852641494398343
24.27997142857143         8.09332380952381         -64.76190476190476       0.042732786230266495     -0.004162777281702621    -0.007829545315405806
32.37329523809525         8.09332380952381         -64.76190476190476       0.05606828961101451      -0.006328425568723539    -0.005973049872988079
40.46661904761905         8.09332380952381         -64.76190476190476       0.07560638594780011      -0.009775773914990737    -0.0022266390613628895
48.55994285714286         8.09332380952381         -64.76190476190476       0.10652412587692739      -0.015605972221909459    0.0052976732903441265
-48.55994285714286        16.18664761904762        -64.76190476190476       0.007077462104736033     -6.617426149596595E-4    -0.006418507343383784
-40.46661904761905        16.18664761904762        -64.76190476190476       0.008335895264741655     -8.34702230636475E-4     -0.006845242823712267
-32.37329523809524        16.18664761904762        -64.76190476190476       0.009861098369798316     -0.0010406818362903997   -0.007257709989641592
-24.27997142857142        16.18664761904762        -64.76190476190476       0.011706196578215255     -0.001319524289819518    -0.007655292744773502
-16.18664761904762        16.18664761904762        -64.76190476190476       0.014012869427114327     -0.0017587288584366423   -0.008039824865079925
-8.09332380952381         16.18664761904762        -64.76190476190476       0.016886297607715497     -0.002273115481266186    -0.00845882592074787
0                         16.18664761904762        -64.76190476190476       0.020612058198755445     -0.003164402332121119    -0.0087253462205652
8.09332380952381          16.18664761904762        -64.76190476190476       0.02552376320751654      -0.00417203468002289     -0.008923091041670883
16.18664761904762         16.18664761904762        -64.76190476190476       0.03183659370002828      -0.0059941770544759835   -0.008630333355834408
24.27997142857143         16.18664761904762        -64.76190476190476       0.040246068853509565     -0.008560827613073807    -0.007972161756896384
32.37329523809525         16.18664761904762        -64.76190476190476       0.0520334249802209       -0.012649872897574214    -0.006395513205617265
40.46661904761905         16.18664761904762        -64.76190476190476       0.06879944927274301      -0.01947540766939994     -0.0029798493248755775
48.55994285714286         16.18664761904762        -64.76190476190476       0.09366848915267745      -0.031406946753690324    0.003560845036498561
-48.55994285714286        24.27997142857143        -64.76190476190476       0.006899102431184191     -0.0010011798310233244   -0.006393183553312198
-40.46661904761905        24.27997142857143        -64.76190476190476       0.008103590454850096     -0.0012493344417431052   -0.006831243118149145
-32.37329523809524        24.27997142857143        -64.76190476190476       0.009561455455219692     -0.0015651741230757743   -0.007225586053638544
-24.27997142857142        24.27997142857143        -64.76190476190476       0.011286597280622507     -0.001999736825483822    -0.007614420263759162
-16.18664761904762        24.27997142857143        -64.76190476190476       0.013421672996919654     -0.0025910761762335532   -0.008032454980591686
-8.09332380952381         24.27997142857143        -64.76190476190476       0.016104219642212925     -0.003389197284633272    -0.008390595058083039
0                         24.27997142857143        -64.76190476190476       0.019501017341198024     -0.00451688129385075     -0.008764978571106585
8.09332380952381          24.27997142857143        -64.76190476190476       0.023796297538852068     -0.006120021684919319    -0.008872896332706715
16.18664761904762         24.27997142857143        -64.76190476190476       0.029299708718099424     -0.00848534853626165     -0.008756919799746243
24.27997142857143         24.27997142857143        -64.76190476190476       0.03652522511619405      -0.011840609586504458    -0.008208918158714662
32.37329523809525         24.27997142857143        -64.76190476190476       0.0461858723106916       -0.017191917314541727    -0.006953436954495906
40.46661904761905         24.27997142857143        -64.76190476190476       0.05901038728692908      -0.025565988869915013    -0.004483054330890969
48.55994285714286         24.27997142857143        -64.76190476190476       0.07628232209537289      -0.039623546997520076    6.064878246770933E-4
-40.46661904761905        32.37329523809525        -64.76190476190476       0.007782280428351496     -0.0015745105029540964   -0.006751041420090865
-32.37329523809524        32.37329523809525        -64.76190476190476       0.009121139559752134     -0.001996175725619498    -0.007134016427418288
-24.27997142857142        32.37329523809525        -64.76190476190476       0.01072972769076938      -0.0025513921501105763   -0.00754388446707957
-16.18664761904762        32.37329523809525        -64.76190476190476       0.012655992353431594     -0.003286564539062176    -0.007944284189266626
-8.09332380952381         32.37329523809525        -64.76190476190476       0.015051059191184601     -0.004265260055617226    -0.008336147010809702
0                         32.37329523809525        -64.76190476190476       0.018013750554972896     -0.005587392391374346    -0.008663877282345744
